t_epoch,util_gpu_pct,mem_used_mib,mem_total_mib,temp_c
1786264341.94,100,5555,6144,83
1786264343.03,100,5555,6144,83
1786264344.12,88,5555,6144,83
1786264345.21,100,5555,6144,83
1786264346.31,100,5555,6144,83
1786264347.4,100,5555,6144,83
1786264348.48,100,5555,6144,83
1786264349.56,100,5570,6144,83
1786264350.64,100,5570,6144,83
1786264351.74,100,5564,6144,83
1786264352.82,91,5564,6144,83
1786264353.92,100,5564,6144,83
1786264355.02,100,5555,6144,84
1786264356.15,99,5555,6144,83
1786264357.26,100,5555,6144,83
1786264358.36,100,5555,6144,84
1786264359.48,100,5555,6144,84
1786264360.55,100,5555,6144,84
1786264361.65,94,5555,6144,83
1786264362.73,100,5555,6144,84
1786264363.83,100,5555,6144,84
1786264364.89,99,5555,6144,84
1786264365.99,100,5555,6144,84
1786264367.12,100,5555,6144,84
1786264368.22,100,5555,6144,84
1786264369.31,100,5555,6144,84
1786264370.4,100,5555,6144,84
1786264371.49,89,5555,6144,84
1786264372.57,100,5555,6144,84
1786264373.65,100,5555,6144,84
1786264374.73,100,5555,6144,84
1786264375.83,100,5555,6144,84
1786264376.92,100,5555,6144,84
1786264378.01,100,5555,6144,84
1786264379.09,100,5555,6144,84
1786264380.19,93,5555,6144,84
1786264381.29,100,5555,6144,84
1786264382.39,100,5555,6144,84
1786264383.47,100,5555,6144,84
1786264384.57,99,5555,6144,84
1786264385.65,100,5555,6144,84
1786264386.72,100,5555,6144,84
1786264387.82,100,5555,6144,84
1786264388.92,89,5555,6144,84
1786264390.0,100,5555,6144,85
1786264391.1,100,5555,6144,85
1786264392.19,99,5555,6144,85
1786264393.28,99,5555,6144,84
1786264394.37,100,5555,6144,85
1786264395.47,100,5555,6144,85
1786264396.55,100,5555,6144,85
1786264397.65,84,5555,6144,84
1786264398.73,100,5555,6144,85
1786264399.83,14,5555,6144,79
1786264400.94,8,5555,6144,76
1786264402.05,11,5555,6144,73
1786264403.14,12,5555,6144,72
1786264404.33,11,5554,6144,71
