t_epoch,util_gpu_pct,mem_used_mib,mem_total_mib,temp_c
1786265465.44,100,5965,6144,71
1786265466.51,100,5931,6144,70
1786265467.59,5,5967,6144,70
1786265468.66,100,5912,6144,70
1786265469.73,39,5961,6144,70
1786265470.79,0,5963,6144,68
1786265471.86,100,5963,6144,70
1786265472.97,3,5963,6144,68
1786265474.04,100,5933,6144,70
1786265475.1,0,5964,6144,68
1786265476.18,100,5912,6144,70
1786265477.25,7,5963,6144,68
1786265478.32,99,5927,6144,70
1786265479.39,7,5963,6144,68
1786265480.46,100,5961,6144,70
1786265481.53,7,5963,6144,68
1786265482.59,100,5912,6144,70
1786265483.65,6,5963,6144,68
1786265484.72,100,5942,6144,69
1786265485.8,92,5963,6144,68
1786265486.86,82,5961,6144,70
1786265487.93,18,5946,6144,68
1786265489.01,100,5961,6144,69
1786265490.07,0,5961,6144,68
1786265491.22,100,5961,6144,69
1786265492.29,0,5961,6144,69
1786265493.36,100,5912,6144,69
1786265494.43,0,5961,6144,68
1786265495.49,100,5948,6144,69
1786265496.56,7,5949,6144,68
1786265497.62,100,5948,6144,69
1786265498.69,9,5961,6144,68
1786265499.77,11,5923,6144,68
1786265500.86,100,5959,6144,69
1786265501.93,7,5963,6144,68
1786265503.0,85,5927,6144,70
1786265504.08,0,5959,6144,68
1786265505.13,90,5928,6144,70
1786265506.2,100,5942,6144,70
1786265507.27,100,5893,6144,69
1786265508.34,100,5955,6144,70
1786265509.41,10,5935,6144,68
1786265510.49,100,5913,6144,70
1786265511.55,10,5955,6144,69
1786265512.6,100,5926,6144,69
1786265513.66,1,5962,6144,69
1786265514.73,100,5932,6144,70
1786265515.82,100,5955,6144,70
1786265516.9,6,5957,6144,69
1786265517.97,100,5959,6144,70
1786265519.04,11,5936,6144,69
1786265520.12,100,5957,6144,70
1786265521.19,94,5944,6144,70
1786265522.25,85,5941,6144,70
1786265523.32,100,5941,6144,71
1786265524.38,12,5941,6144,70
1786265525.45,100,5958,6144,71
1786265526.52,100,5956,6144,71
1786265527.59,100,5956,6144,71
1786265528.66,100,5939,6144,69
1786265529.73,100,5956,6144,71
1786265530.8,100,5939,6144,71
1786265531.87,11,5907,6144,70
1786265532.94,100,5922,6144,71
1786265534.01,12,5922,6144,70
1786265535.11,100,5939,6144,71
1786265536.18,13,5939,6144,70
1786265537.25,100,5956,6144,71
1786265538.3,100,5940,6144,70
1786265539.39,100,5925,6144,71
1786265540.44,54,5942,6144,70
1786265541.51,100,5925,6144,71
1786265542.59,6,5910,6144,70
1786265543.66,96,5939,6144,70
1786265544.73,16,5941,6144,70
1786265545.79,4,5939,6144,69
1786265546.86,100,5949,6144,71
1786265547.94,11,5896,6144,70
1786265549.0,100,5945,6144,71
1786265550.07,8,5945,6144,70
1786265551.14,100,5947,6144,71
1786265552.21,10,5945,6144,70
1786265553.36,100,5943,6144,71
1786265554.42,26,5945,6144,69
1786265555.49,60,5945,6144,71
1786265556.55,100,5945,6144,70
1786265557.62,0,5947,6144,71
1786265558.67,100,5911,6144,70
1786265559.74,0,5930,6144,71
1786265560.81,0,5926,6144,69
1786265561.88,100,5943,6144,71
1786265562.93,8,5943,6144,69
1786265564.0,84,5948,6144,74
1786265565.06,5,5946,6144,70
1786265566.13,100,5931,6144,71
1786265567.21,17,5946,6144,70
1786265568.27,100,5946,6144,71
1786265569.34,19,5947,6144,71
1786265570.41,100,5909,6144,70
1786265571.49,3,5945,6144,70
1786265572.55,100,5947,6144,71
1786265573.62,100,5901,6144,71
1786265574.69,7,5948,6144,71
1786265575.77,0,5948,6144,70
1786265576.84,100,5901,6144,71
1786265577.91,0,5948,6144,69
1786265578.98,100,5928,6144,71
1786265580.05,8,5945,6144,69
1786265581.11,100,5943,6144,71
1786265582.18,0,5945,6144,69
1786265583.25,100,5943,6144,70
1786265584.31,0,5945,6144,70
1786265585.37,100,5894,6144,70
1786265586.45,8,5945,6144,70
1786265587.52,99,5894,6144,70
1786265588.59,7,5945,6144,69
1786265589.66,100,5924,6144,70
1786265590.74,14,5943,6144,69
1786265591.8,12,5945,6144,70
1786265592.87,100,5945,6144,71
1786265593.94,13,5945,6144,70
1786265595.0,100,5945,6144,71
1786265596.07,30,5911,6144,70
1786265597.13,59,5946,6144,70
1786265598.2,100,5944,6144,70
1786265599.26,0,5944,6144,70
1786265600.32,100,5944,6144,69
1786265601.4,0,5944,6144,70
1786265602.48,100,5944,6144,69
1786265603.55,0,5944,6144,70
1786265604.62,100,5944,6144,69
1786265605.69,0,5944,6144,70
1786265606.76,6,5925,6144,69
1786265607.83,100,5929,6144,70
1786265608.89,7,5944,6144,69
1786265609.97,100,5944,6144,70
1786265611.03,6,5948,6144,69
1786265612.1,100,5929,6144,71
1786265613.16,0,5946,6144,69
1786265614.22,99,5895,6144,70
1786265615.29,15,5949,6144,69
1786265616.35,100,5950,6144,70
1786265617.42,14,5950,6144,69
1786265618.49,100,5946,6144,71
1786265619.56,7,5946,6144,69
1786265620.63,100,5934,6144,71
1786265621.69,10,5933,6144,70
1786265622.75,100,5901,6144,70
1786265623.82,100,5934,6144,70
1786265624.9,100,5935,6144,71
1786265625.96,8,5948,6144,69
1786265627.03,100,5952,6144,71
1786265628.09,14,5949,6144,70
1786265629.17,100,5931,6144,71
1786265630.24,6,5937,6144,69
